,abstract,date,headline,id,paragraph,text,type
721,,2007-08-01,Exercise,5342e1217988106f3076e515,This animation gives a general comparison between anaerobic exercise (lifting weights) and aerobic exercise (jogging). ,Exercise This animation gives a general comparison between anaerobic exercise (lifting weights) and aerobic exercise (jogging).   ,Interactive Feature
722,,2007-08-01,Heart Surgery: Bypass,5342e9497988106f3076e542,This animation shows the procedure of a heart bypass surgery.,Heart Surgery: Bypass This animation shows the procedure of a heart bypass surgery.  ,Interactive Feature
723,,2007-08-01,Endocrine Glands,5342c2897988107fc3649fa5,"This animation illustrates the glands of the endocrine system, specifically enlarging the pituitary gland, thyroid gland, parathyroid glands, thymus, adrenal glands, and pancreas. A communication path within the neuroendocrine system is also shown.","Endocrine Glands This animation illustrates the glands of the endocrine system, specifically enlarging the pituitary gland, thyroid gland, parathyroid glands, thymus, adrenal glands, and pancreas. A communication path within the neuroendocrine system is also shown.  ",Interactive Feature
724,,2007-08-01,Bladder Function,5342d86e7988106f3076e4c4,This animation shows the neurological control of normal bladder function.,Bladder Function This animation shows the neurological control of normal bladder function.  ,Interactive Feature
725,,2007-08-01,Macular Degeneration,5342d2617988106f3076e47f,This animation shows the process of macular degeneration in the eye.,Macular Degeneration This animation shows the process of macular degeneration in the eye.  ,Interactive Feature
726,,2007-08-01,Eyesight,5342d2c57988106f3076e487,This animation illustrates the various structures of the eye and how the shape of the eye affects vision (nearsightedness and farsightedness.,Eyesight This animation illustrates the various structures of the eye and how the shape of the eye affects vision (nearsightedness and farsightedness.  ,Interactive Feature
727,,2007-08-01,Bunion,5342d78c7988106f3076e4b7,This animation shows the formation of a bunion.,Bunion This animation shows the formation of a bunion.  ,Interactive Feature
728,,2007-08-01,Gout,5342c4707988107fc3649fce,This animation shows uric acid crystals moving to the big toe joint causing pain.,Gout This animation shows uric acid crystals moving to the big toe joint causing pain.  ,Interactive Feature
729,,2007-08-01,How Hearing Works,5342c9da7988107fc364a03a,"Through a series of magnifications of the ear, this animation depicts the movement, amplification, translation, and interpretation of sound waves traveling through the ear’s three regions, ultimately becoming neural messages sent to the brain.","How Hearing Works Through a series of magnifications of the ear, this animation depicts the movement, amplification, translation, and interpretation of sound waves traveling through the ear’s three regions, ultimately becoming neural messages sent to the brain.  ",Interactive Feature
730,,2007-08-01,Arrhythmias,5342be967988107fc3649f54,This animation shows the cardiac conduction system and the arrhythmias of a fast and slow beating heart.,Arrhythmias This animation shows the cardiac conduction system and the arrhythmias of a fast and slow beating heart.  ,Interactive Feature
731,,2007-08-01,The Heart's Conduction System,5342bee77988107fc3649f56,"This animation illustrates the cardiac conduction system, a group of specialized muscle cells that signal the rest of the heart to contract. An ECG tracing is shown in tandem with a normal heart beat.","The Heart's Conduction System This animation illustrates the cardiac conduction system, a group of specialized muscle cells that signal the rest of the heart to contract. An ECG tracing is shown in tandem with a normal heart beat.  ",Interactive Feature
732,,2007-08-01,The Heart: Tachycardia,5342be977988107fc3649f55,This animation shows a heart with tachycardia.,The Heart: Tachycardia This animation shows a heart with tachycardia.  ,Interactive Feature
733,,2007-08-01,Atherosclerosis,5342be3f7988107fc3649f4e,This animation shows atherosclerosis.,Atherosclerosis This animation shows atherosclerosis.  ,Interactive Feature
734,,2007-08-01,Balloon Angioplasty,5342e97e7988106f3076e545,This animation shows the use of balloon angioplasty to open a narrowed coronary artery lumen caused by deposits of plaque.,Balloon Angioplasty This animation shows the use of balloon angioplasty to open a narrowed coronary artery lumen caused by deposits of plaque.  ,Interactive Feature
735,,2007-08-01,Coronary Artery Disease,5342ffcf7988106f3076e5db,This animation shows a coronary artery bypass graft (CABG) procedure in which a portion of vein is grafted on the heart to reroute blood from a blocked section of a coronary artery.,Coronary Artery Disease This animation shows a coronary artery bypass graft (CABG) procedure in which a portion of vein is grafted on the heart to reroute blood from a blocked section of a coronary artery.  ,Interactive Feature
736,,2007-08-01,Cardiomyopathy,5342be2b7988107fc3649f4d,This animation shows a catheter being inserted into the heart where alcohol is injected causing the swollen ventricle wall to shrink.,Cardiomyopathy This animation shows a catheter being inserted into the heart where alcohol is injected causing the swollen ventricle wall to shrink.  ,Interactive Feature
737,,2007-08-01,Heart Surgery: Directional Coronary Atherectomy,5342f2f57988106f3076e59f,This animation shows a Directional Coronary Atherectomy (DCA) procedure performed to remove the blockage from the coronary arteries by a tiny spinning cutter that slices away plaque lesions and stores them to be withdrawn.,Heart Surgery: Directional Coronary Atherectomy This animation shows a Directional Coronary Atherectomy (DCA) procedure performed to remove the blockage from the coronary arteries by a tiny spinning cutter that slices away plaque lesions and stores them to be withdrawn.  ,Interactive Feature
738,,2007-08-01,Heartburn,5342c09d7988107fc3649f7d,This animation depicts how certain ingested foods can cause regurgitation of the stomach’s contents back into the esophagus resulting in the sensation of heartburn. The relationship between the location of the esophagus and heart is shown in a front view of the body.,Heartburn This animation depicts how certain ingested foods can cause regurgitation of the stomach’s contents back into the esophagus resulting in the sensation of heartburn. The relationship between the location of the esophagus and heart is shown in a front view of the body.  ,Interactive Feature
739,,2007-08-01,Pituitary Gland,5342c2897988107fc3649fa6,This animation describes the regulation of the pituitary gland and the hormones it releases to regulate various organs and processes in the body.,Pituitary Gland This animation describes the regulation of the pituitary gland and the hormones it releases to regulate various organs and processes in the body.  ,Interactive Feature
740,,2007-08-01,Hypertension,5342bdd37988107fc3649f42,This animation shows the effects of hypertension on a cerebral artery.,Hypertension This animation shows the effects of hypertension on a cerebral artery.  ,Interactive Feature
741,,2007-08-01,Immune Response,5342e1497988106f3076e51c,This animation shows an enlarged view of femoral bone marrow containing immature specialized white blood cells (lymphocytes) and depicts their maturation and migration into either B cell or T cell lymphocytes.,Immune Response This animation shows an enlarged view of femoral bone marrow containing immature specialized white blood cells (lymphocytes) and depicts their maturation and migration into either B cell or T cell lymphocytes.  ,Interactive Feature
742,,2007-08-01,Kidney Stones,5342c58a7988107fc3649ff8,"This animation begins with an front view of the urinary tract and continues with the formation of kidney stones shown in a cut-section of the kidney. Severities of kidney stones are depicted, demonstrating various degrees of urine obstruction.","Kidney Stones This animation begins with an front view of the urinary tract and continues with the formation of kidney stones shown in a cut-section of the kidney. Severities of kidney stones are depicted, demonstrating various degrees of urine obstruction.  ",Interactive Feature
743,,2007-08-01,Breathing,5342bac87988107fc3649f02,This animation illustrates the major structures of the respiratory system and shows the mechanism of breathing (respiration.,Breathing This animation illustrates the major structures of the respiratory system and shows the mechanism of breathing (respiration.  ,Interactive Feature
744,,2007-08-01,Coughing,5342ec197988106f3076e569,"This animation shows the mechanism of coughing caused by an irritant entering the windpipe (larynx), resulting in its dislodgement. The steps of the coughing reflex are shown from a side view of the body in tandem with a top view of the vocal cords. ","Coughing This animation shows the mechanism of coughing caused by an irritant entering the windpipe (larynx), resulting in its dislodgement. The steps of the coughing reflex are shown from a side view of the body in tandem with a top view of the vocal cords.   ",Interactive Feature
745,,2007-07-27,Confronting Cancer,504a72591c22dfde670b99ec,"Excellent care is available, but patients must first surmount a daunting array of obstacles. This is one woman's story.","Confronting Cancer Excellent care is available, but patients must first surmount a daunting array of obstacles. This is one woman's story.  ",Video
746,,2007-07-25,Is Obesity Contagious?,504a72591c22dfde670b99e8,An animation illustrates how social networks facilitated the spread of obesity over 32 years among participants in the Framingham Heart Study. (Source: The New England Journal of Medicine),Is Obesity Contagious? An animation illustrates how social networks facilitated the spread of obesity over 32 years among participants in the Framingham Heart Study. (Source: The New England Journal of Medicine)  ,Video
